price,size,rooms,toilets,suites,parking_spots,elevator,furnished,swimming_pool,district,nearest_station_distance,distance_to_city_center
7.266128779556451,4.07753744390572,2,2,1,1,False,False,True,Cangaíba,7.451717337143663,11075.335893901653
7.384610383176974,4.060443010546419,2,2,1,1,False,False,False,Cangaíba,7.813080588603165,14649.774869870591
7.2305631534092925,4.07753744390572,2,2,1,1,False,False,False,Cangaíba,7.385735897272587,12496.067954361315
7.4067107301776405,4.574710978503383,3,2,1,1,False,False,False,Cangaíba,7.495307196598971,12460.71846179812
7.208600337960199,3.8918202981106265,2,2,1,1,False,False,False,Cangaíba,7.66243898612633,13279.639161022336
6.68586094706836,3.713572066704308,1,2,1,1,False,False,False,Cangaíba,7.544182772440918,11687.291804154807
7.3783837129967145,4.143134726391533,2,2,1,1,True,False,False,Cangaíba,7.493887043341783,12403.114565408245
7.048386408721883,3.9889840465642745,2,2,1,1,False,False,False,Cangaíba,7.6491826315107705,12865.406423903416
7.048386408721883,3.970291913552122,2,2,1,1,False,False,False,Cangaíba,7.5639901707729615,14389.356182876172
7.409136443920128,4.02535169073515,2,2,1,1,True,False,False,Cangaíba,7.493887043341783,12403.114565408245
7.427144133408616,4.110873864173311,2,2,1,1,True,False,True,Cangaíba,7.162193619786474,12046.690024627951
7.479299637782834,4.219507705176107,2,2,1,1,True,False,True,Cangaíba,7.451717337143663,11075.335893901653
7.0909098220799835,3.9318256327243257,2,2,1,1,False,False,False,Cangaíba,7.6491826315107705,12865.406423903416
7.3783837129967145,4.02535169073515,2,2,1,1,False,False,False,Cangaíba,7.450128052368231,12399.235132655258
7.244941546337007,4.02535169073515,2,2,1,1,True,False,False,Cangaíba,7.7659858496605665,13435.618607685758
7.208600337960199,3.970291913552122,3,2,1,1,False,False,False,Cangaíba,7.6491826315107705,12865.406423903416
7.488852955733459,4.2626798770413155,3,2,1,1,False,False,False,Cangaíba,7.495307196598971,12460.71846179812
7.170888478512505,3.8501476017100584,2,2,1,1,False,False,False,Cangaíba,7.6042826785036075,14626.915105742693
7.2305631534092925,3.8918202981106265,2,2,1,1,True,False,False,Cangaíba,7.421807580200697,10501.997624737973
7.3783837129967145,3.8918202981106265,2,2,1,1,False,False,False,Cangaíba,7.66243898612633,13279.639161022336
7.601402334583733,3.970291913552122,2,2,1,1,True,False,True,Cangaíba,7.34839621505469,11959.254198805953
7.327123292259293,4.02535169073515,2,2,1,1,False,False,False,Cangaíba,7.381334186143115,12483.417842863484
7.259116128097101,3.828641396489095,2,2,1,1,True,False,False,Cangaíba,7.359222982350911,9797.597645215816
7.555381944240273,4.04305126783455,3,2,1,1,False,False,False,Cangaíba,7.69190498035844,14855.971438173723
7.2868764117507,3.8918202981106265,2,2,1,1,False,False,False,Cangaíba,7.692200192041612,13333.065800717657
7.438971592395862,4.02535169073515,2,2,1,1,False,False,False,Cangaíba,7.493887043341783,12403.114565408245
7.00397413672268,4.110873864173311,2,2,1,1,False,False,False,Cangaíba,7.6491826315107705,12865.406423903416
7.696667081526462,3.9318256327243257,2,2,1,1,True,True,True,Carrão,7.511856644984329,12891.744944481201
7.653969180478774,4.2626798770413155,2,2,1,1,True,False,True,Carrão,7.6589372249550225,10646.383204520693
8.30671904320269,4.663439094112067,3,4,3,2,False,False,True,Carrão,7.6958696562316415,11241.306935387349
7.244941546337007,3.9318256327243257,2,2,1,1,True,False,False,Carrão,7.4746142224125895,12704.53493232134
8.412054873292933,4.836281906951478,3,2,1,2,False,False,False,Carrão,6.698273684346817,10900.78110598267
8.418697944667139,4.844187086458591,3,4,3,2,True,False,True,Carrão,7.374990999905359,10425.142492605086
8.314097335405807,4.59511985013459,2,1,2,2,False,False,True,Carrão,7.226453725825803,10942.83121987082
7.4360278163518485,3.912023005428146,2,2,1,1,False,False,False,Carrão,7.511856644984329,12891.744944481201
7.891704659330107,4.189654742026425,2,2,1,1,True,False,True,Carrão,5.540676259381832,8246.215740126565
7.53955882930103,4.143134726391533,2,2,1,1,True,False,True,Carrão,7.758208969521637,11883.090702508218
7.555381944240273,4.174387269895637,2,2,1,1,False,False,False,Carrão,7.4932428446732375,11990.588040877527
8.418697944667139,4.844187086458591,3,5,3,2,True,False,True,Carrão,7.202626926202635,10611.890750093848
7.659642954564682,4.174387269895637,3,2,1,1,False,False,True,Carrão,7.3976693657138,10401.986445560291
7.467942332285852,4.110873864173311,2,2,1,1,False,False,True,Carrão,7.490909470756998,10837.507998490335
7.965198290612176,4.330733340286331,3,2,1,2,False,False,True,Carrão,6.847854283772443,10833.44294121287
7.62608275807238,4.007333185232471,2,2,1,1,False,False,True,Carrão,6.444610518572514,10285.415449593382
7.575071699507561,3.8918202981106265,2,2,1,1,True,False,True,Carrão,7.621783557036078,12716.565520049253
7.555381944240273,4.174387269895637,2,2,1,1,False,False,False,Carrão,7.602194927127264,11815.678034087752
7.437206366871292,3.8918202981106265,2,2,1,1,False,False,False,Carrão,7.586640425600528,11042.685483512269
7.409136443920128,3.8918202981106265,2,2,1,1,False,False,False,Carrão,7.444715139567928,12593.091337247439
7.186144304522325,3.9318256327243257,2,2,1,1,False,False,False,Carrão,7.506667766679145,12978.921962227707
7.684783943522785,4.2626798770413155,2,2,1,1,True,True,False,Carrão,7.118681600004108,9639.427269848104
7.618742377670413,4.04305126783455,2,2,1,1,False,False,True,Carrão,7.504389781825347,10312.38139358612
7.576097340623111,4.290459441148391,2,2,1,1,True,False,False,Carrão,7.519370094342072,11068.812249899409
8.229777750081887,4.74493212836325,3,3,1,2,True,True,True,Carrão,7.257875725975754,10426.405081733916
7.193685818395112,3.713572066704308,1,2,1,1,False,False,False,Carrão,6.729968732023549,11099.70565482175
7.696667081526462,4.672828834461906,3,2,1,1,True,False,True,Carrão,7.533684111882963,11013.83738034596
7.421177528595393,3.9318256327243257,2,2,1,1,True,False,False,Carrão,7.506667766679145,12978.921962227707
7.771067086065406,4.356708826689592,3,2,1,2,True,False,True,Carrão,7.491559175756674,12266.721485455642
7.802618063442671,4.127134385045092,2,2,1,1,False,False,True,Carrão,7.3976693657138,10401.986445560291
8.412054873292933,5.293304824724492,3,2,1,3,False,False,True,Carrão,7.257875725975754,10426.405081733916
7.170888478512505,3.58351893845611,2,2,1,1,False,False,False,Carrão,7.0749433122124294,10820.156861202726
7.771067086065406,4.3694478524670215,3,2,1,2,False,False,True,Carrão,7.491559175756674,12266.721485455642
7.5411524551363085,4.290459441148391,2,2,1,1,True,False,True,Carrão,7.767657109400633,11986.594819945063
7.518064181233078,4.143134726391533,2,2,1,1,True,False,True,Carrão,7.758208969521637,11883.090702508218
7.409136443920128,3.9318256327243257,2,2,1,1,True,False,False,Carrão,7.5137631097125,12141.95281048642
7.170888478512505,4.189654742026425,3,2,1,1,False,False,False,Cidade Líder,6.8371150520899535,18093.24492077269
7.143617602704121,3.9318256327243257,2,2,1,1,True,False,False,Cidade Líder,7.50841542480399,17761.86009572578
7.2196420401307355,3.8918202981106265,2,2,1,1,True,False,False,Cidade Líder,7.510835106853759,17756.999693413894
7.473637108496206,4.204692619390966,3,2,1,1,True,False,True,Cidade Líder,7.77357508631732,14157.502919592569
7.732369222284388,4.418840607796598,3,2,1,1,True,True,False,Cidade Líder,6.882853638951494,19074.876250983918
7.0909098220799835,4.174387269895637,3,2,1,1,False,False,False,Cidade Líder,7.1746119862401425,18144.498071227106
6.55250788703459,3.4339872044851463,1,2,1,1,False,False,False,Cidade Líder,7.846974417948916,17634.998872050935
6.2166061010848646,3.9318256327243257,1,2,1,1,False,False,False,Cidade Líder,7.309533240030409,16768.528095288304
7.307202314764738,3.8501476017100584,2,2,1,1,True,False,False,Cidade Líder,7.482097641003644,17756.108592318218
7.244941546337007,3.9318256327243257,2,2,1,1,True,False,False,Cidade Líder,7.4820185695309185,17755.984433883856
7.616283561580385,4.1588830833596715,3,2,1,1,True,False,True,Cidade Líder,7.512238157159396,18057.553429003117
7.377133712833954,3.871201010907891,2,2,1,1,False,False,False,Cidade Líder,7.440160813753921,19032.01123602194
7.341483852363161,4.219507705176107,2,2,1,1,False,False,False,Cidade Líder,7.178368616699288,17764.983590842017
7.447751280047908,3.8918202981106265,2,2,1,1,False,False,False,Cidade Líder,7.483778343248677,17865.748579792456
7.346655163176539,4.04305126783455,2,2,1,1,False,False,False,Cidade Líder,7.4823519109578145,17808.21528231894
7.170888478512505,4.2626798770413155,3,2,1,1,False,False,False,Cidade Líder,6.8371150520899535,18093.24492077269
7.733245646529795,4.418840607796598,3,2,1,1,True,True,False,Cidade Líder,6.898532184365016,19160.03965297534
7.205635176410364,3.912023005428146,2,2,1,1,False,False,False,Cidade Líder,7.127524583535068,18092.42529294665
7.193685818395112,3.9318256327243257,2,2,1,1,False,False,True,Cidade Líder,7.950992476408657,16591.827689600792
7.467942332285852,3.871201010907891,2,2,1,1,False,False,False,Cidade Líder,7.4823519109578145,17808.21528231894
6.90875477931522,4.2626798770413155,2,2,1,1,False,False,False,Cidade Líder,6.889546061828564,17940.930742800163
7.143617602704121,3.9318256327243257,2,2,1,1,False,False,False,Cidade Líder,7.4823519109578145,17808.21528231894
7.2305631534092925,4.110873864173311,2,2,1,1,True,False,True,Cidade Líder,7.512238157159396,18057.553429003117
6.85751406254539,3.871201010907891,2,2,1,1,True,False,False,Cidade Líder,7.4987165078812135,17985.280100906268
7.75833346749091,4.532599493153256,3,2,1,1,True,True,False,Cidade Líder,7.2215018736099,16622.580962218588
7.00397413672268,3.9318256327243257,2,2,1,1,True,False,False,Cidade Líder,7.529309176911492,17698.986782084292
6.803505257608338,3.8918202981106265,2,2,1,1,False,False,False,Cidade Líder,7.127524583535068,18092.42529294665
7.241366283322318,4.02535169073515,2,2,1,1,True,False,True,Cidade Líder,7.512238157159396,18057.553429003117
7.333676395657684,4.143134726391533,3,2,1,1,True,False,True,Cidade Líder,7.512238157159396,18057.553429003117
7.365812837209472,4.143134726391533,3,2,1,1,True,False,True,Cidade Líder,7.512238157159396,18057.553429003117
7.53689712956617,4.02535169073515,2,2,1,1,True,False,True,Cidade Líder,7.512238157159396,18057.553429003117
6.7464121285733745,3.713572066704308,2,2,1,1,False,False,False,Ermelino Matarazzo,8.189104066182107,18579.01363888945
7.170888478512505,3.8918202981106265,2,2,1,1,True,True,False,Ermelino Matarazzo,8.271730188370507,17208.790411322003
7.346655163176539,3.9318256327243257,2,2,1,1,True,False,True,Ermelino Matarazzo,7.863321836434228,17153.55698899281
7.0909098220799835,3.970291913552122,2,2,1,1,True,False,False,Ermelino Matarazzo,8.271421527780241,17205.978827377974
7.186144304522325,4.02535169073515,2,2,1,1,True,False,True,Ermelino Matarazzo,7.945402360209076,19005.920407083253
7.359467638255621,3.970291913552122,2,2,1,1,True,False,True,Ermelino Matarazzo,7.863321836434228,17153.55698899281
7.170888478512505,3.8918202981106265,2,2,1,1,False,False,False,Ermelino Matarazzo,8.354631389508985,19379.28499513793
6.90875477931522,3.9318256327243257,2,2,1,1,False,False,False,Ermelino Matarazzo,8.320394796874233,19533.80591688512
7.00397413672268,4.174387269895637,2,2,1,1,False,False,False,Ermelino Matarazzo,8.320394796874233,19533.80591688512
7.2305631534092925,3.8918202981106265,2,2,1,1,False,False,False,Ermelino Matarazzo,8.131513245272284,19287.238610587417
7.749753406274437,3.8918202981106265,2,2,1,1,False,True,False,Ermelino Matarazzo,8.271421527780241,17205.978827377974
6.803505257608338,4.189654742026425,2,2,1,1,False,False,False,Ermelino Matarazzo,8.320394796874233,19533.80591688512
7.313886831633462,4.143134726391533,3,2,1,1,False,False,False,Ermelino Matarazzo,8.019368751820544,18415.569393169273
6.90875477931522,4.02535169073515,2,2,1,1,False,False,False,Ermelino Matarazzo,7.528042201598476,18434.398867090084
7.410347097821024,3.9318256327243257,2,2,1,1,True,False,True,Ermelino Matarazzo,7.955181629576334,18637.88444504639
7.313886831633462,3.9889840465642745,2,2,1,1,False,False,False,Ermelino Matarazzo,8.320394796874233,19533.80591688512
7.123672785204607,3.9889840465642745,2,2,1,1,False,False,False,Ermelino Matarazzo,8.320304221932945,19533.824191850326
7.170888478512505,3.8066624897703196,2,2,1,1,False,False,False,Ermelino Matarazzo,8.271421527780241,17205.978827377974
7.479299637782834,3.9318256327243257,2,2,1,1,True,False,True,Ermelino Matarazzo,8.355744163053156,19351.042230636314
7.58629630715272,4.2626798770413155,2,2,1,1,True,False,True,Ermelino Matarazzo,8.353810364699218,19456.774696294924
7.189922170745808,3.9318256327243257,2,2,1,1,True,True,False,Ermelino Matarazzo,8.26947770877556,19086.98585213667
7.170888478512505,3.9318256327243257,2,2,1,1,True,True,True,Ermelino Matarazzo,8.269349496641011,19084.698277318468
7.3783837129967145,3.970291913552122,2,2,1,1,True,False,False,Ermelino Matarazzo,8.203249966706448,18238.797183387607
6.907755278982137,4.2626798770413155,2,2,1,1,False,False,False,Ermelino Matarazzo,8.178805207459428,18340.663196960777
6.790097235513905,4.2626798770413155,2,2,1,1,False,False,False,Ermelino Matarazzo,8.178805207459428,18340.663196960777
8.627123250788433,4.68213122712422,3,2,1,1,True,False,False,Iguatemi,7.32608363344422,5488.179510220544
9.148571345578551,4.890349128221754,3,2,1,1,False,False,False,Iguatemi,7.32608363344422,5488.179510220544
8.77043908654689,4.477336814478207,2,2,1,1,False,True,False,Iguatemi,7.250052277902435,5548.237093798646
8.562548893137034,4.795790545596741,3,3,1,1,True,False,False,Iguatemi,7.12948771957111,5573.4290271044565
8.81001204797317,4.875197323201151,3,3,1,1,False,False,False,Iguatemi,7.250052277902435,5548.237093798646
8.630700432209832,4.477336814478207,2,2,1,1,True,False,False,Iguatemi,8.537717283229034,13648.967857688256
9.0217190130337,4.882801922586371,3,3,1,1,False,False,False,Iguatemi,7.250052277902435,5548.237093798646
8.585038738311304,4.51085950651685,2,2,1,1,False,True,False,Iguatemi,7.250052277902435,5548.237093798646
8.90734159541251,4.68213122712422,3,3,1,1,False,False,False,Iguatemi,7.250052277902435,5548.237093798646
8.630700432209832,4.477336814478207,2,2,1,1,False,False,False,Iguatemi,8.553922279743881,13662.729438412216
9.057305735807121,4.882801922586371,3,3,1,1,True,False,False,Iguatemi,7.32608363344422,5488.179510220544
8.562548893137034,4.795790545596741,3,2,1,1,False,False,False,Iguatemi,7.250052277902435,5548.237093798646
8.707978826622321,4.51085950651685,2,2,1,1,False,True,False,Iguatemi,7.250052277902435,5548.237093798646
8.497194544909547,4.51085950651685,2,2,1,1,True,False,False,Iguatemi,7.178645369656723,5553.45727408573
8.630700432209832,4.477336814478207,2,2,1,1,True,False,False,Iguatemi,7.224263386208881,5446.77433485849
8.77971129020447,4.532599493153256,1,2,1,1,False,False,False,Iguatemi,7.310665521098606,5622.033103068187
8.987321812850125,4.762173934797756,2,2,1,1,False,True,False,Iguatemi,7.310665521098606,5622.033103068187
9.546884034617925,4.61512051684126,2,2,1,1,False,False,False,Iguatemi,7.310665521098606,5622.033103068187
9.210440366976517,4.2626798770413155,1,2,1,1,False,True,False,Iguatemi,7.310665521098606,5622.033103068187
9.305741456739435,4.61512051684126,2,2,1,1,False,False,False,Iguatemi,7.310665521098606,5622.033103068187
8.867990898182093,3.784189633918261,1,2,1,1,False,False,True,Iguatemi,7.204398031837491,5644.120017222967
8.798001694924846,3.8066624897703196,1,2,1,1,True,True,False,Iguatemi,7.204398031837491,5644.120017222967
9.116139576577355,4.143134726391533,1,2,1,2,False,True,False,Iguatemi,7.204398031837491,5644.120017222967
8.601166625192416,3.7612001156935624,1,2,1,2,False,False,False,Iguatemi,7.204398031837491,5644.120017222967
7.346655163176539,4.060443010546419,2,2,1,1,True,True,False,Itaquera,7.3674215656111866,19975.08017314804
7.661997558901893,4.04305126783455,2,2,1,1,False,False,False,Itaquera,7.361461267374169,19966.77506122261
7.313886831633462,4.060443010546419,2,2,1,1,False,False,False,Itaquera,7.8057035357489,21086.440203553422
7.0909098220799835,4.07753744390572,2,2,1,1,False,False,False,Itaquera,7.617199371291045,20631.932227157013
7.143617602704121,4.07753744390572,2,2,1,1,True,False,False,Itaquera,7.193917643592551,19806.5539281352
6.803505257608338,3.58351893845611,1,2,1,1,False,False,False,Itaquera,7.085495136111559,19816.86386466183
7.438971592395862,4.48863636973214,3,2,1,1,False,False,False,Itaquera,8.047162245492652,21672.20508926748
6.803505257608338,3.58351893845611,2,2,1,1,False,False,False,Itaquera,7.804134300405971,20925.352596972938
7.3783837129967145,3.970291913552122,2,2,1,1,True,False,True,Itaquera,7.597503286205267,20410.508576517328
7.1316985104669115,4.02535169073515,2,2,1,1,True,False,False,Itaquera,7.633001029000509,20678.4673725587
7.170888478512505,4.110873864173311,3,2,1,1,False,False,False,Itaquera,7.23710174521611,19036.911723021618
7.210079628170788,3.9889840465642745,2,2,1,1,True,False,False,Itaquera,8.005354624891687,21336.93571696249
7.365812837209472,3.912023005428146,2,2,1,1,False,False,False,Itaquera,7.9259640077208395,21114.89698095545
7.43307534889858,4.48863636973214,3,2,1,1,True,False,False,Itaquera,8.057446942024434,21727.82623295665
7.313886831633462,4.1588830833596715,3,2,1,1,True,False,True,Itaquera,7.3425821865560845,20060.287464372515
7.1316985104669115,4.02535169073515,2,2,1,1,True,False,False,Itaquera,7.630877095119443,20674.255702457824
7.170888478512505,3.871201010907891,2,2,1,1,False,False,True,Itaquera,7.815183274122694,21102.706455535426
7.253470382684528,3.9318256327243257,2,2,1,1,False,False,True,Itaquera,7.836185818055654,21163.734342979373
7.3783837129967145,3.871201010907891,2,2,1,1,True,False,False,Itaquera,7.593117256748683,20455.481712097087
6.8308742346461795,3.9318256327243257,2,2,1,1,True,False,False,Itaquera,7.509386208105018,20120.508660236064
7.273092595999522,4.02535169073515,2,2,1,1,True,False,False,Itaquera,7.8057035357489,21086.440203553422
7.409136443920128,4.2626798770413155,2,2,1,1,False,False,False,Itaquera,5.708185763391616,829.5642447186289
6.90875477931522,3.6635616461296463,2,2,1,1,False,False,False,Itaquera,8.35710509220737,22704.32738381036
7.601402334583733,3.9889840465642745,2,2,1,1,False,False,True,Itaquera,7.19291784941425,19792.700407833192
7.057036981697891,3.9318256327243257,2,2,1,1,False,False,False,Itaquera,7.815183274122694,21102.706455535426
7.0909098220799835,3.7612001156935624,2,2,1,1,False,False,True,Itaquera,8.35710509220737,22704.32738381036
7.170888478512505,4.07753744390572,2,2,1,1,True,False,False,Itaquera,7.260325313789722,19913.067010247894
7.3783837129967145,4.04305126783455,2,2,1,1,False,False,True,Itaquera,7.501573067544914,20237.686178800148
7.2868764117507,4.143134726391533,2,2,1,1,True,False,True,Jardim Helena,8.457201189675565,23331.70731629536
6.734591659972948,3.828641396489095,1,2,1,1,False,False,False,Jardim Helena,8.625382533320007,23317.154482524827
6.846943139585379,3.713572066704308,1,2,1,1,False,False,False,Jardim Helena,8.625382533320007,23317.154482524827
7.170888478512505,4.110873864173311,2,2,1,1,True,True,False,Jardim Helena,8.558652490559025,23060.03405169969
6.803505257608338,3.8066624897703196,2,2,1,1,False,False,False,José Bonifácio,8.013057938064245,21566.839026788908
7.00397413672268,4.007333185232471,2,2,1,1,False,False,False,José Bonifácio,8.262661811259475,22517.5402726618
7.107425474110705,3.9318256327243257,2,2,1,1,True,False,False,José Bonifácio,8.16182812048902,21981.972951937267
6.7580945044277305,3.9318256327243257,2,2,1,1,False,False,False,José Bonifácio,8.350780093301257,22874.793836252218
6.90875477931522,4.04305126783455,2,2,1,1,False,False,False,José Bonifácio,8.273075507853592,22557.972101208205
7.00397413672268,3.9889840465642745,3,2,1,1,False,False,False,José Bonifácio,8.285860682860077,22608.37352591441
6.763884908562435,3.8918202981106265,2,2,1,1,False,False,False,José Bonifácio,8.22489825921442,22347.726319486777
7.00397413672268,3.970291913552122,2,2,1,1,False,False,False,José Bonifácio,8.301437003967994,22566.806805013817
6.803505257608338,3.9318256327243257,2,2,1,1,False,False,False,José Bonifácio,8.34246489150735,22747.29114853083
6.878326468291325,4.04305126783455,2,2,1,1,False,False,False,José Bonifácio,8.408993633452459,23013.790955280743
7.00397413672268,4.04305126783455,2,2,1,1,False,False,False,José Bonifácio,8.077150965530825,21789.003597851628
6.85751406254539,3.8918202981106265,2,2,1,1,False,False,False,José Bonifácio,8.130765136703381,22019.439584718188
6.7464121285733745,4.189654742026425,2,2,1,1,False,False,False,José Bonifácio,8.15314957068529,22112.806173233712
7.00397413672268,4.060443010546419,2,2,1,1,False,False,False,José Bonifácio,8.129250115568421,22023.936598966382
6.803505257608338,3.871201010907891,2,2,1,1,False,False,False,José Bonifácio,8.330403696027586,22693.346603481998
7.3783837129967145,4.02535169073515,2,2,1,1,True,True,False,José Bonifácio,8.276258674160058,22504.350780727647
6.803505257608338,3.828641396489095,2,2,1,1,False,False,False,José Bonifácio,8.330403696027586,22693.346603481998
6.90875477931522,4.04305126783455,2,2,1,1,False,False,False,José Bonifácio,8.127037730742227,22010.235838173896
6.93828448401696,3.8918202981106265,2,2,1,2,False,False,False,José Bonifácio,8.147571586268194,22032.711142468725
6.734591659972948,3.970291913552122,2,2,1,1,False,False,False,José Bonifácio,8.387346230207235,22919.325232810035
6.814542897259958,3.8918202981106265,2,2,1,1,False,False,False,José Bonifácio,8.271853177673716,22487.846255068707
6.913737350659685,4.04305126783455,2,2,1,1,False,False,False,José Bonifácio,8.14033105504047,22049.31165658665
6.8885724595653635,4.07753744390572,2,2,1,1,False,False,False,José Bonifácio,8.232644025393913,22400.589732704386
6.803505257608338,4.04305126783455,2,2,1,1,False,False,False,José Bonifácio,8.306577824528215,22614.678719446285
6.90875477931522,3.9318256327243257,2,2,1,1,False,False,False,José Bonifácio,8.077078520193124,21853.6682138992
7.223295679562314,3.9318256327243257,2,2,1,1,False,False,False,José Bonifácio,8.077078520193124,21853.6682138992
7.13966033596492,4.07753744390572,3,2,1,1,False,False,False,José Bonifácio,8.077078520193124,21853.6682138992
6.923628628138427,3.9889840465642745,3,2,1,1,False,False,False,José Bonifácio,8.285860682860077,22608.37352591441
6.993932975223189,4.624972813284271,3,2,1,1,False,False,False,José Bonifácio,8.027930080544778,21694.550168870748
6.90875477931522,3.8918202981106265,2,2,1,1,False,False,False,José Bonifácio,8.165437087848805,22065.467829358196
7.0909098220799835,3.9889840465642745,3,2,1,1,True,False,False,José Bonifácio,8.064143581547578,21819.801347993278
7.237778191923443,3.912023005428146,3,2,1,1,False,False,True,José Bonifácio,8.064143581547578,21819.801347993278
